Time,Demand,Temperature,Holiday
2012-01-05 23:00:00,4160.629208,16.875,False
2012-01-06 00:00:00,3975.6187929999996,16.475,False
2012-01-06 01:00:00,4062.473109,16.45,False
2012-01-06 02:00:00,3731.3041709999998,16.475,False
2012-01-06 03:00:00,3858.370196,16.025,False
2012-01-06 04:00:00,3604.943315,15.625,False
2012-01-06 05:00:00,3479.209053,14.925,False
2012-01-06 06:00:00,3555.098653,14.350000000000001,False
2012-01-06 07:00:00,3833.033094,14.475,False
2012-01-06 08:00:00,4280.539258000001,15.75,False
2012-01-06 09:00:00,4513.457455,17.3,False
2012-01-06 10:00:00,4711.466751,18.45,False
2012-01-06 11:00:00,4763.283676999999,20.175,False
2012-01-06 12:00:00,4816.4300889999995,20.575,False
2012-01-06 13:00:00,4874.373018,21.425,False
2012-01-06 14:00:00,4896.813206000001,22.625,False
2012-01-06 15:00:00,4924.500517,23.15,False
2012-01-06 16:00:00,4950.309707,22.924999999999997,False
2012-01-06 17:00:00,5024.200047,23.225,False
2012-01-06 18:00:00,5003.120987,21.700000000000003,False
2012-01-06 19:00:00,4804.755343000001,20.425,False
2012-01-06 20:00:00,4577.522438,20.0,False
2012-01-06 21:00:00,4450.149953,19.1,False
2012-01-06 22:00:00,4388.388696,18.174999999999997,False
2012-01-06 23:00:00,4096.4031700000005,17.925,False
2012-01-07 00:00:00,3923.124057,17.325,False
2012-01-07 01:00:00,4032.768925,17.15,False
2012-01-07 02:00:00,3708.431598,17.025,False
2012-01-07 03:00:00,3783.459919,16.2,False
2012-01-07 04:00:00,3546.258713,16.15,False
2012-01-07 05:00:00,3445.874936,15.8,False
2012-01-07 06:00:00,3437.327275,15.225,False
2012-01-07 07:00:00,3491.983047,15.425,False
2012-01-07 08:00:00,3747.363466,16.875,False
2012-01-07 09:00:00,4000.958039,20.875,False
2012-01-07 10:00:00,4279.91013,23.625,False
2012-01-07 11:00:00,4464.930034,25.325,False
2012-01-07 12:00:00,4576.397179,26.700000000000003,False
2012-01-07 13:00:00,4606.811034,27.275,False
2012-01-07 14:00:00,4668.443722,28.325000000000003,False
2012-01-07 15:00:00,4702.040922,29.0,False
2012-01-07 16:00:00,4776.36227,28.925,False
2012-01-07 17:00:00,4840.203153,28.549999999999997,False
2012-01-07 18:00:00,4840.051520999999,28.0,False
2012-01-07 19:00:00,4736.297721,27.549999999999997,False
2012-01-07 20:00:00,4538.101665,27.025,False
2012-01-07 21:00:00,4406.710075999999,26.175,False
2012-01-07 22:00:00,4392.515647,23.825000000000003,False
2012-01-07 23:00:00,4193.873025,22.75,False
2012-01-08 00:00:00,4046.0774469999997,23.450000000000003,False
2012-01-08 01:00:00,4108.1194909999995,22.2,False
2012-01-08 02:00:00,3763.045436,21.55,False
2012-01-08 03:00:00,3791.970147,21.25,False
2012-01-08 04:00:00,3528.6605280000003,20.525,False
2012-01-08 05:00:00,3370.273487,19.875,False
2012-01-08 06:00:00,3361.097928,20.375,False
2012-01-08 07:00:00,3435.087936,20.4,False
2012-01-08 08:00:00,3628.780565,20.9,False
2012-01-08 09:00:00,3798.134346,21.625,False
2012-01-08 10:00:00,4032.441824,21.55,False
2012-01-08 11:00:00,4205.138079,20.575,False
2012-01-08 12:00:00,4288.632874,22.5,False
2012-01-08 13:00:00,4361.893349,25.25,False
2012-01-08 14:00:00,4387.540327,26.425,False
2012-01-08 15:00:00,4386.633622,27.05,False
2012-01-08 16:00:00,4438.43072,27.075000000000003,False
2012-01-08 17:00:00,4449.531798,24.75,False
2012-01-08 18:00:00,4443.012671,24.35,False
2012-01-08 19:00:00,4432.620647,24.125,False
2012-01-08 20:00:00,4268.565455,22.575,False
2012-01-08 21:00:00,4217.189663,21.1,False
2012-01-08 22:00:00,4213.390263,20.3,False
2012-01-08 23:00:00,3989.249592,19.5,False
2012-01-09 00:00:00,3806.826172,18.7,False
2012-01-09 01:00:00,3897.311157,17.875,False
2012-01-09 02:00:00,3630.717286,16.975,False
2012-01-09 03:00:00,3739.491058,16.1,False
2012-01-09 04:00:00,3458.6864649999998,15.325,False
2012-01-09 05:00:00,3348.528741,14.8,False
2012-01-09 06:00:00,3498.672672,14.9,False
2012-01-09 07:00:00,3873.921688,15.175,False
2012-01-09 08:00:00,4390.567666999999,15.575,False
2012-01-09 09:00:00,4664.689247,17.325,False
2012-01-09 10:00:00,4886.073976,18.425,False
2012-01-09 11:00:00,4958.630259,19.200000000000003,False
2012-01-09 12:00:00,5039.642926,20.525,False
2012-01-09 13:00:00,5090.203313,21.1,False
2012-01-09 14:00:00,5108.837334,21.7,False
2012-01-09 15:00:00,5107.019172,21.95,False
2012-01-09 16:00:00,5108.700242999999,22.725,False
2012-01-09 17:00:00,5131.1578389999995,23.1,False
2012-01-09 18:00:00,5123.20055,23.925,False
2012-01-09 19:00:00,4898.929904,23.6,False
2012-01-09 20:00:00,4651.156473999999,22.825000000000003,False
2012-01-09 21:00:00,4505.500618,21.2,False
2012-01-09 22:00:00,4529.422918,20.35,False
2012-01-09 23:00:00,4247.3260439999995,19.450000000000003,False
2012-01-10 00:00:00,4013.5988429999998,18.875,False
2012-01-10 01:00:00,4120.108792999999,18.325,False
2012-01-10 02:00:00,3770.684849,17.700000000000003,False
2012-01-10 03:00:00,3901.582328,17.275,False
2012-01-10 04:00:00,3601.6412520000003,16.375,False
2012-01-10 05:00:00,3474.478733,14.65,False
2012-01-10 06:00:00,3624.655703,14.125,False
2012-01-10 07:00:00,3969.043963,14.075,False
2012-01-10 08:00:00,4490.391549,14.925,False
2012-01-10 09:00:00,4733.878445,16.25,False
2012-01-10 10:00:00,4896.571422999999,17.35,False
2012-01-10 11:00:00,4963.185206,17.5,False
2012-01-10 12:00:00,4988.975009,17.9,False
2012-01-10 13:00:00,5006.663005,19.225,False
2012-01-10 14:00:00,4977.7236410000005,19.575000000000003,False
2012-01-10 15:00:00,5011.133216,19.4,False
2012-01-10 16:00:00,4995.282083,19.0,False
2012-01-10 17:00:00,5005.271602000001,18.85,False
2012-01-10 18:00:00,5024.699482,19.3,False
2012-01-10 19:00:00,4867.505655999999,19.125,False
2012-01-10 20:00:00,4638.789981,18.450000000000003,False
2012-01-10 21:00:00,4585.189823000001,17.575,False
2012-01-10 22:00:00,4562.771763000001,16.0,False
2012-01-10 23:00:00,4246.870298,14.675,False
2012-01-11 00:00:00,4053.109277,13.45,False
2012-01-11 01:00:00,4188.666761,13.649999999999999,False
2012-01-11 02:00:00,3834.99565,13.775,False
2012-01-11 03:00:00,3930.363437,13.55,False
2012-01-11 04:00:00,3658.389079,13.175,False
2012-01-11 05:00:00,3524.445227,13.350000000000001,False
2012-01-11 06:00:00,3636.9029149999997,13.225,False
2012-01-11 07:00:00,4068.4534510000003,13.425,False
2012-01-11 08:00:00,4661.530719,13.975000000000001,False
2012-01-11 09:00:00,4925.770971,14.525,False
2012-01-11 10:00:00,5087.274975,14.7,False
2012-01-11 11:00:00,5107.675934,15.15,False
2012-01-11 12:00:00,5126.338028,15.425,False
2012-01-11 13:00:00,5103.370685,14.8,False
2012-01-11 14:00:00,5047.332589,15.35,False
2012-01-11 15:00:00,4992.868052,17.549999999999997,False
2012-01-11 16:00:00,4947.767263,16.825,False
2012-01-11 17:00:00,4953.938891,18.05,False
2012-01-11 18:00:00,4970.246448,18.55,False
2012-01-11 19:00:00,4821.987569,17.425,False
2012-01-11 20:00:00,4633.3748049999995,16.1,False
2012-01-11 21:00:00,4556.564281,15.15,False
2012-01-11 22:00:00,4593.385174,14.25,False
2012-01-11 23:00:00,4268.634432,14.725,False
2012-01-12 00:00:00,4029.7469680000004,14.475000000000001,False
2012-01-12 01:00:00,4163.65825,13.5,False
2012-01-12 02:00:00,3837.496529,13.35,False
2012-01-12 03:00:00,3952.204859,12.9,False
2012-01-12 04:00:00,3719.400133,12.9,False
2012-01-12 05:00:00,3584.064373,13.0,False
2012-01-12 06:00:00,3688.7978089999997,13.3,False
2012-01-12 07:00:00,4111.104782,13.275,False
2012-01-12 08:00:00,4657.867724,13.075,False
2012-01-12 09:00:00,4889.042428000001,13.175,False
2012-01-12 10:00:00,5042.9372189999995,14.399999999999999,False
2012-01-12 11:00:00,5066.608214,14.025,False
2012-01-12 12:00:00,5081.775201,15.274999999999999,False
2012-01-12 13:00:00,5125.568922,17.35,False
2012-01-12 14:00:00,5125.1164069999995,18.625,False
2012-01-12 15:00:00,5093.860544,19.6,False
2012-01-12 16:00:00,5061.567263000001,20.6,False
2012-01-12 17:00:00,5076.852175,20.674999999999997,False
2012-01-12 18:00:00,5051.076777,20.075,False
2012-01-12 19:00:00,4877.4780900000005,19.925,False
2012-01-12 20:00:00,4692.643396,18.6,False
2012-01-12 21:00:00,4603.267594999999,17.875,False
2012-01-12 22:00:00,4569.926154,17.475,False
2012-01-12 23:00:00,4253.307322000001,17.35,False
2012-01-13 00:00:00,4027.902258,17.125,False
2012-01-13 01:00:00,4126.644814,16.775,False
2012-01-13 02:00:00,3806.561024,16.35,False
2012-01-13 03:00:00,3902.976047,16.075,False
2012-01-13 04:00:00,3631.265057,15.6,False
2012-01-13 05:00:00,3494.169623,15.275,False
2012-01-13 06:00:00,3633.88139,14.975,False
2012-01-13 07:00:00,4027.218309,14.175,False
2012-01-13 08:00:00,4604.697206999999,13.875,False
2012-01-13 09:00:00,4856.993473,14.5,False
2012-01-13 10:00:00,4998.399155,15.45,False
2012-01-13 11:00:00,5069.939029,15.149999999999999,False
2012-01-13 12:00:00,5113.466671,16.425,False
2012-01-13 13:00:00,5098.745461,16.674999999999997,False
2012-01-13 14:00:00,5063.598624,18.475,False
2012-01-13 15:00:00,5019.1527750000005,19.75,False
2012-01-13 16:00:00,4986.842812000001,20.125,False
2012-01-13 17:00:00,4961.120943,19.775,False
2012-01-13 18:00:00,4937.906196,19.424999999999997,False
2012-01-13 19:00:00,4786.842893,19.2,False
2012-01-13 20:00:00,4629.377367,18.15,False
2012-01-13 21:00:00,4523.2613949999995,17.549999999999997,False
2012-01-13 22:00:00,4489.355319,17.1,False
2012-01-13 23:00:00,4212.151079,16.975,False
2012-01-14 00:00:00,4010.565716,16.575000000000003,False
2012-01-14 01:00:00,4103.939307000001,16.35,False
2012-01-14 02:00:00,3781.689757,15.9,False
2012-01-14 03:00:00,3830.0498150000003,15.725000000000001,False
2012-01-14 04:00:00,3501.1085409999996,15.2,False
2012-01-14 05:00:00,3346.562533,15.2,False
2012-01-14 06:00:00,3369.772695,15.2,False
2012-01-14 07:00:00,3539.111369,15.225,False
2012-01-14 08:00:00,3826.137321,15.3,False
2012-01-14 09:00:00,4085.9646510000002,15.475000000000001,False
2012-01-14 10:00:00,4308.874505,16.025,False
2012-01-14 11:00:00,4395.371949,16.425,False
2012-01-14 12:00:00,4370.049994,17.575,False
2012-01-14 13:00:00,4303.591156,18.200000000000003,False
2012-01-14 14:00:00,4263.729552,18.8,False
2012-01-14 15:00:00,4222.214648,19.549999999999997,False
2012-01-14 16:00:00,4220.7929220000005,19.1,False
2012-01-14 17:00:00,4296.69932,19.1,False
2012-01-14 18:00:00,4349.076722,18.825000000000003,False
2012-01-14 19:00:00,4343.717285000001,17.9,False
2012-01-14 20:00:00,4258.691567,17.450000000000003,False
2012-01-14 21:00:00,4216.548413,16.875,False
2012-01-14 22:00:00,4243.320949999999,16.475,False
2012-01-14 23:00:00,4066.9149429999998,16.299999999999997,False
2012-01-15 00:00:00,3917.9977099999996,16.0,False
2012-01-15 01:00:00,4034.345302,16.0,False
2012-01-15 02:00:00,3713.53945,15.925,False
2012-01-15 03:00:00,3755.494861,15.6,False
2012-01-15 04:00:00,3466.5375599999998,15.275,False
2012-01-15 05:00:00,3289.551779,15.274999999999999,False
2012-01-15 06:00:00,3248.62946,15.525,False
2012-01-15 07:00:00,3297.492507,15.675,False
2012-01-15 08:00:00,3471.610439,16.05,False
2012-01-15 09:00:00,3658.358409,16.725,False
2012-01-15 10:00:00,3858.091902,17.6,False
2012-01-15 11:00:00,4013.983321,18.525,False
2012-01-15 12:00:00,4078.1670000000004,19.8,False
2012-01-15 13:00:00,4098.919304999999,20.825,False
2012-01-15 14:00:00,4092.258214,21.2,False
2012-01-15 15:00:00,4106.886606,21.225,False
2012-01-15 16:00:00,4164.571096,21.325000000000003,False
2012-01-15 17:00:00,4280.801207,21.4,False
2012-01-15 18:00:00,4383.484468000001,21.299999999999997,False
2012-01-15 19:00:00,4433.185876,20.725,False
2012-01-15 20:00:00,4362.175509000001,19.674999999999997,False
2012-01-15 21:00:00,4266.926774,18.825,False
2012-01-15 22:00:00,4323.74077,18.200000000000003,False
2012-01-15 23:00:00,4077.443997,17.75,False
2012-01-16 00:00:00,3869.343632,17.3,False
2012-01-16 01:00:00,3949.92147,17.025,False
2012-01-16 02:00:00,3648.994238,16.1,False
2012-01-16 03:00:00,3768.823978,15.75,False
2012-01-16 04:00:00,3528.121032,15.55,False
2012-01-16 05:00:00,3427.827466,15.275,False
2012-01-16 06:00:00,3590.319327,14.95,False
2012-01-16 07:00:00,4005.085583,15.425,False
2012-01-16 08:00:00,4673.172685,18.025,False
2012-01-16 09:00:00,5066.712772,23.299999999999997,False
2012-01-16 10:00:00,5365.614761,24.85,False
2012-01-16 11:00:00,5579.843612,26.325,False
2012-01-16 12:00:00,5766.563844,27.8,False
2012-01-16 13:00:00,5953.711474,28.674999999999997,False
2012-01-16 14:00:00,6170.941681,29.9,False
2012-01-16 15:00:00,6376.806984,31.25,False
2012-01-16 16:00:00,6571.131984,31.924999999999997,False
2012-01-16 17:00:00,6867.421131,32.650000000000006,False
2012-01-16 18:00:00,6959.295588,32.75,False
2012-01-16 19:00:00,6717.241913,32.375,False
2012-01-16 20:00:00,6417.339874,31.5,False
2012-01-16 21:00:00,6049.192043,30.549999999999997,False
2012-01-16 22:00:00,5820.638798,29.2,False
2012-01-16 23:00:00,5220.510932,28.0,False
2012-01-17 00:00:00,4724.521221999999,26.9,False
2012-01-17 01:00:00,4638.999599000001,26.1,False
2012-01-17 02:00:00,4226.717673,25.225,False
2012-01-17 03:00:00,4314.83615,24.6,False
2012-01-17 04:00:00,4020.743641,25.075,False
2012-01-17 05:00:00,3930.121962,24.6,False
2012-01-17 06:00:00,4116.545402,24.25,False
2012-01-17 07:00:00,4570.965488,24.125,False
2012-01-17 08:00:00,5249.961095,24.6,False
2012-01-17 09:00:00,5742.970858000001,26.0,False
2012-01-17 10:00:00,6208.752813,26.975,False
2012-01-17 11:00:00,6546.289988,28.425,False
2012-01-17 12:00:00,6846.045823,29.6,False
2012-01-17 13:00:00,7129.380685,30.549999999999997,False
2012-01-17 14:00:00,7405.35422,31.825,False
2012-01-17 15:00:00,7635.762252,32.5,False
2012-01-17 16:00:00,7801.499324,32.575,False
2012-01-17 17:00:00,7904.609294,33.099999999999994,False
2012-01-17 18:00:00,7866.358362999999,33.875,False
2012-01-17 19:00:00,7511.6824670000005,33.3,False
2012-01-17 20:00:00,7079.541288,32.5,False
2012-01-17 21:00:00,6697.179027,31.625,False
2012-01-17 22:00:00,6394.612440999999,30.525,False
2012-01-17 23:00:00,5714.210521999999,29.549999999999997,False
2012-01-18 00:00:00,5116.803367,29.175,False
2012-01-18 01:00:00,4964.930106,29.325,False
2012-01-18 02:00:00,4490.006203,28.35,False
2012-01-18 03:00:00,4548.782832,25.975,False
2012-01-18 04:00:00,4258.7459309999995,25.65,False
2012-01-18 05:00:00,4168.659974,25.700000000000003,False
2012-01-18 06:00:00,4286.173299,25.225,False
2012-01-18 07:00:00,4811.035578999999,25.1,False
2012-01-18 08:00:00,5460.862454,26.200000000000003,False
2012-01-18 09:00:00,5847.488051,25.049999999999997,False
2012-01-18 10:00:00,6083.077318,22.175,False
2012-01-18 11:00:00,6206.541902999999,21.25,False
2012-01-18 12:00:00,6274.430896,21.4,False
2012-01-18 13:00:00,6302.826327000001,21.775,False
2012-01-18 14:00:00,6354.647275,22.85,False
2012-01-18 15:00:00,6380.472983,22.825,False
2012-01-18 16:00:00,6430.206239,23.15,False
2012-01-18 17:00:00,6436.804179000001,22.875,False
2012-01-18 18:00:00,6266.582227000001,22.125,False
2012-01-18 19:00:00,5843.632323,20.9,False
2012-01-18 20:00:00,5400.400804,20.3,False
2012-01-18 21:00:00,5103.572867,19.35,False
2012-01-18 22:00:00,5034.124396,19.049999999999997,False
2012-01-18 23:00:00,4670.996422,18.425,False
2012-01-19 00:00:00,4373.812040000001,17.7,False
2012-01-19 01:00:00,4382.803318,16.975,False
2012-01-19 02:00:00,3994.053377,16.55,False
2012-01-19 03:00:00,4076.709035,16.375,False
2012-01-19 04:00:00,3817.8129790000003,16.200000000000003,False
2012-01-19 05:00:00,3694.911116,15.825,False
2012-01-19 06:00:00,3798.828559,15.75,False
2012-01-19 07:00:00,4288.566446,16.25,False
2012-01-19 08:00:00,4902.253481,16.75,False
2012-01-19 09:00:00,5164.945342999999,18.125,False
2012-01-19 10:00:00,5376.762839999999,19.65,False
2012-01-19 11:00:00,5491.0916560000005,21.200000000000003,False
2012-01-19 12:00:00,5630.0467100000005,20.975,False
2012-01-19 13:00:00,5715.118041,21.6,False
2012-01-19 14:00:00,5823.020795,22.825000000000003,False
2012-01-19 15:00:00,5902.0533479999995,22.7,False
2012-01-19 16:00:00,5959.121286,22.025,False
2012-01-19 17:00:00,6007.23346,21.925,False
2012-01-19 18:00:00,5929.59353,22.175,False
2012-01-19 19:00:00,5649.025157,21.525,False
2012-01-19 20:00:00,5337.732995,20.375,False
2012-01-19 21:00:00,5112.40851,19.225,False
2012-01-19 22:00:00,5000.952139,18.475,False
2012-01-19 23:00:00,4615.6397369999995,17.65,False
2012-01-20 00:00:00,4307.534776,17.075,False
2012-01-20 01:00:00,4310.076378,16.7,False
2012-01-20 02:00:00,3979.9356989999997,16.85,False
2012-01-20 03:00:00,4087.152064,17.325000000000003,False
2012-01-20 04:00:00,3811.964787,17.375,False
2012-01-20 05:00:00,3729.614872,17.3,False
2012-01-20 06:00:00,3874.8779839999997,17.325000000000003,False
2012-01-20 07:00:00,4322.1844280000005,17.5,False
2012-01-20 08:00:00,4918.329487,17.825000000000003,False
2012-01-20 09:00:00,5210.271557,17.799999999999997,False
2012-01-20 10:00:00,5382.051052999999,17.6,False
2012-01-20 11:00:00,5477.900179,18.125,False
2012-01-20 12:00:00,5536.993577,18.975,False
2012-01-20 13:00:00,5537.402588999999,19.525,False
2012-01-20 14:00:00,5548.4299630000005,19.775,False
2012-01-20 15:00:00,5538.382331000001,20.325000000000003,False
2012-01-20 16:00:00,5541.197002,20.5,False
2012-01-20 17:00:00,5549.719529,20.775,False
2012-01-20 18:00:00,5479.666165000001,20.549999999999997,False
2012-01-20 19:00:00,5278.892830999999,20.0,False
2012-01-20 20:00:00,5073.4013749999995,19.725,False
2012-01-20 21:00:00,4926.394544,19.725,False
2012-01-20 22:00:00,4793.442806999999,19.4,False
2012-01-20 23:00:00,4495.679218,19.1,False
2012-01-21 00:00:00,4278.169224,19.05,False
2012-01-21 01:00:00,4328.401458,18.95,False
2012-01-21 02:00:00,3977.503824,19.1,False
2012-01-21 03:00:00,4049.31401,19.075000000000003,False
2012-01-21 04:00:00,3755.910661,18.975,False
2012-01-21 05:00:00,3592.43956,18.95,False
2012-01-21 06:00:00,3614.597184,19.125,False
2012-01-21 07:00:00,3802.88722,19.225,False
2012-01-21 08:00:00,4119.118768,19.425,False
2012-01-21 09:00:00,4362.673219,19.875,False
2012-01-21 10:00:00,4607.520961,20.55,False
2012-01-21 11:00:00,4729.524718000001,21.85,False
2012-01-21 12:00:00,4777.191570999999,21.825,False
2012-01-21 13:00:00,4760.4228760000005,22.049999999999997,False
2012-01-21 14:00:00,4748.541544,21.975,False
2012-01-21 15:00:00,4750.252494,23.55,False
2012-01-21 16:00:00,4829.4470440000005,25.325,False
2012-01-21 17:00:00,4968.969621,26.625,False
2012-01-21 18:00:00,5046.456588999999,26.875,False
2012-01-21 19:00:00,5043.7129939999995,26.825,False
2012-01-21 20:00:00,4857.173242,24.625,False
2012-01-21 21:00:00,4664.807086000001,22.875,False
2012-01-21 22:00:00,4652.653521,21.7,False
2012-01-21 23:00:00,4409.043326,20.950000000000003,False
2012-01-22 00:00:00,4218.739586,20.25,False
2012-01-22 01:00:00,4248.731906,19.45,False
2012-01-22 02:00:00,3891.078247,19.175,False
2012-01-22 03:00:00,3984.857384,18.725,False
2012-01-22 04:00:00,3660.596652,18.325,False
2012-01-22 05:00:00,3456.878253,17.725,False
2012-01-22 06:00:00,3416.981201,17.35,False
2012-01-22 07:00:00,3440.813005,17.15,False
2012-01-22 08:00:00,3626.043867,18.475,False
2012-01-22 09:00:00,3885.305462,20.625,False
2012-01-22 10:00:00,4175.235874,22.6,False
2012-01-22 11:00:00,4460.99661,25.525,False
2012-01-22 12:00:00,4711.904124,28.25,False
2012-01-22 13:00:00,4916.325570999999,29.275,False
2012-01-22 14:00:00,5086.104391,30.6,False
2012-01-22 15:00:00,5287.032134,32.125,False
2012-01-22 16:00:00,5547.349746,32.075,False
2012-01-22 17:00:00,5816.204444999999,31.575,False
2012-01-22 18:00:00,5955.8280620000005,31.0,False
2012-01-22 19:00:00,6001.989003000001,30.049999999999997,False
2012-01-22 20:00:00,5790.913096,28.6,False
2012-01-22 21:00:00,5461.052582,26.799999999999997,False
2012-01-22 22:00:00,5274.846973,24.525,False
2012-01-22 23:00:00,4786.988121,22.825000000000003,False
2012-01-23 00:00:00,4370.954084,21.65,False
2012-01-23 01:00:00,4300.630220999999,20.55,False
2012-01-23 02:00:00,3946.494667,20.25,False
2012-01-23 03:00:00,4045.4224649999996,19.625,False
2012-01-23 04:00:00,3799.8463039999997,19.375,False
